timestamps,TP9,AF7,AF8,TP10,Right AUX
1741704925.469,924.316,-3.418,-35.156,818.848,0.000
1741704925.473,958.984,-31.250,-42.480,687.012,0.000
1741704925.477,896.973,-29.297,-34.180,873.047,0.000
1741704925.481,999.512,-23.926,-34.668,999.512,0.000
1741704925.485,335.938,-43.945,-44.922,200.195,0.000
1741704925.489,-1000.000,-80.078,-44.922,-1000.000,0.000
1741704925.493,-1000.000,-79.102,-41.504,-988.770,0.000
1741704925.497,-962.402,-56.641,-32.715,-976.562,0.000
1741704925.501,-1000.000,-51.270,-28.320,-982.422,0.000
1741704925.505,-949.707,-56.152,-28.809,-984.863,0.000
1741704925.509,-1000.000,-64.453,-35.156,-1000.000,0.000
1741704925.512,-158.691,-11.719,-32.715,93.750,0.000
1741704925.516,999.512,24.902,-30.273,999.512,0.000
1741704925.520,634.766,-22.461,-40.039,283.203,0.000
1741704925.524,-972.656,-59.570,-39.062,-1000.000,0.000
1741704925.528,-356.934,-35.645,-22.949,-237.305,0.000
1741704925.532,999.512,-0.977,-20.996,999.512,0.000
1741704925.536,868.652,-17.578,-28.809,485.840,0.000
1741704925.540,-683.105,-53.711,-30.273,-1000.000,0.000
1741704925.544,-801.758,-43.945,-31.250,-464.844,0.000
1741704925.548,810.547,-15.137,-29.297,999.512,0.000
1741704925.552,999.512,-22.949,-25.879,774.414,0.000
1741704925.555,-228.027,-66.895,-36.621,-687.012,0.000
1741704925.559,-1000.000,-75.684,-33.691,-1000.000,0.000
1741704925.563,-77.637,-26.855,-24.902,361.328,0.000
1741704925.567,999.512,-7.812,-35.645,999.512,0.000
1741704925.571,101.074,-55.176,-40.527,-236.328,0.000
1741704925.575,-1000.000,-83.984,-32.227,-1000.000,0.000
1741704925.579,-786.621,-59.570,-28.320,-398.438,0.000
1741704925.583,820.312,-19.531,-32.227,999.512,0.000
1741704925.587,409.668,-22.949,-39.062,221.680,0.000
1741704925.591,-1000.000,-66.895,-41.992,-1000.000,0.000
1741704925.594,-371.094,-48.340,-30.762,-250.488,0.000
1741704925.598,999.512,2.441,-27.344,999.512,0.000
1741704925.602,651.855,-24.902,-35.645,372.070,0.000
1741704925.606,-963.379,-75.684,-40.039,-1000.000,0.000
1741704925.610,-792.480,-59.570,-32.227,-475.586,0.000
1741704925.614,767.090,-27.344,-30.273,999.512,0.000
1741704925.618,999.512,-29.785,-40.527,774.902,0.000
1741704925.622,-261.719,-69.824,-49.805,-727.539,0.000
1741704925.626,-1000.000,-79.102,-39.551,-1000.000,0.000
1741704925.630,-51.758,-32.227,-24.902,375.488,0.000
1741704925.634,999.512,-8.301,-30.762,999.512,0.000
1741704925.637,258.789,-37.109,-39.062,108.887,0.000
1741704925.641,-1000.000,-66.895,-28.809,-1000.000,0.000
1741704925.645,-253.418,-33.203,-20.020,-190.430,0.000
1741704925.649,999.512,-0.977,-26.855,999.512,0.000
1741704925.653,915.527,-13.672,-40.039,573.730,0.000
1741704925.657,-418.457,-42.480,-38.574,-919.922,0.000
1741704925.661,-1000.000,-59.082,-27.832,-869.141,0.000
1741704925.665,330.078,-23.438,-27.344,792.969,0.000
1741704925.669,604.004,-34.180,-37.109,378.418,0.000
1741704925.673,-969.238,-76.660,-39.062,-1000.000,0.000
1741704925.676,-1000.000,-58.594,-30.273,-895.508,0.000
1741704925.680,54.199,-19.043,-32.715,516.113,0.000
1741704925.684,999.512,-6.348,-35.156,999.512,0.000
1741704925.688,7.812,-42.480,-38.086,-448.242,0.000
1741704925.692,-1000.000,-60.547,-34.668,-1000.000,0.000
1741704925.696,-67.383,-19.531,-19.043,270.508,0.000
1741704925.700,999.512,10.742,-25.879,999.512,0.000
1741704925.704,306.641,-25.391,-41.016,146.973,0.000
1741704925.708,-1000.000,-70.801,-37.598,-1000.000,0.000
1741704925.712,-593.750,-54.688,-26.367,-324.219,0.000
1741704925.716,999.512,-13.672,-33.203,999.512,0.000
1741704925.719,362.793,-39.062,-47.852,223.145,0.000
1741704925.723,-1000.000,-80.566,-44.922,-1000.000,0.000
1741704925.727,-1000.000,-61.035,-30.762,-678.711,0.000
1741704925.731,377.930,-13.184,-31.250,881.836,0.000
1741704925.735,999.512,-5.371,-35.645,650.879,0.000
1741704925.739,-647.949,-53.711,-36.621,-1000.000,0.000
1741704925.743,-829.102,-44.922,-26.855,-563.477,0.000
1741704925.747,760.254,10.742,-17.090,947.266,0.000
1741704925.751,999.512,2.930,-30.273,999.512,0.000
1741704925.755,137.695,-50.781,-40.527,-201.660,0.000
1741704925.758,-1000.000,-76.172,-32.227,-1000.000,0.000
1741704925.762,-514.160,-53.711,-29.785,-229.980,0.000
1741704925.766,906.738,-10.742,-39.062,999.512,0.000
1741704925.770,999.512,1.953,-41.016,944.336,0.000
1741704925.774,913.086,-20.996,-33.691,918.945,0.000
1741704925.778,916.504,-31.250,-30.273,920.410,0.000
1741704925.782,999.512,-20.996,-34.668,999.512,0.000
1741704925.786,185.547,-52.246,-41.992,120.117,0.000
1741704925.790,-1000.000,-89.355,-45.898,-1000.000,0.000
1741704925.794,-983.887,-62.500,-37.109,-975.586,0.000
1741704925.798,-981.445,-48.828,-32.715,-991.211,0.000
1741704925.801,-973.145,-56.152,-42.969,-947.754,0.000
1741704925.805,-1000.000,-58.105,-43.457,-1000.000,0.000
1741704925.809,-1000.000,-50.293,-36.621,-768.555,0.000
1741704925.813,240.234,-16.602,-34.668,559.082,0.000
1741704925.817,999.512,-1.465,-42.969,999.512,0.000
1741704925.821,902.832,-24.414,-50.293,502.441,0.000
1741704925.825,-328.125,-54.688,-41.992,-782.715,0.000
1741704925.829,-1000.000,-65.918,-41.016,-1000.000,0.000
1741704925.833,-925.781,-62.500,-51.758,-923.340,0.000
1741704925.837,-959.961,-56.152,-54.688,-995.117,0.000
1741704925.841,-1000.000,-38.574,-41.016,-1000.000,0.000
1741704925.844,-28.809,-6.348,-28.809,163.574,0.000
1741704925.848,999.512,5.859,-34.180,999.512,0.000
1741704925.852,922.852,-19.043,-48.828,907.715,0.000
1741704925.856,954.590,-34.180,-54.199,968.750,0.000
1741704925.860,952.148,-27.832,-37.109,927.246,0.000
1741704925.864,925.781,-33.691,-33.691,983.887,0.000
1741704925.868,999.512,-40.527,-42.480,912.109,0.000
1741704925.872,-51.270,-53.223,-41.992,-385.742,0.000
1741704925.876,-1000.000,-68.848,-44.922,-1000.000,0.000
1741704925.880,-954.590,-62.988,-48.340,-666.992,0.000
1741704925.884,-985.840,-64.941,-46.387,-716.309,0.000
1741704925.887,-946.777,-66.406,-41.016,-1000.000,0.000
1741704925.891,-1000.000,-68.359,-39.062,-1000.000,0.000
1741704925.895,-187.012,-41.992,-39.551,70.801,0.000
1741704925.899,999.512,-17.090,-36.133,999.512,0.000
1741704925.903,922.852,-35.645,-39.062,531.738,0.000
1741704925.907,-578.125,-60.059,-44.434,-1000.000,0.000
1741704925.911,-859.863,-53.223,-41.016,-494.141,0.000
1741704925.915,798.340,-19.043,-37.598,999.512,0.000
1741704925.919,999.512,-26.855,-46.387,595.703,0.000
1741704925.923,-601.074,-60.059,-41.504,-1000.000,0.000
1741704925.926,-643.555,-44.434,-27.344,-359.863,0.000
1741704925.930,878.906,-5.859,-31.738,979.980,0.000
1741704925.934,999.512,-3.418,-46.387,999.512,0.000
1741704925.938,699.707,-25.391,-54.199,432.617,0.000
1741704925.942,-849.609,-70.312,-49.805,-1000.000,0.000
1741704925.946,-644.043,-62.012,-35.645,-308.105,0.000
1741704925.950,999.512,-21.973,-36.133,999.512,0.000
1741704925.954,424.316,-35.156,-49.805,220.703,0.000
1741704925.958,-1000.000,-67.871,-46.387,-1000.000,0.000
1741704925.962,-687.988,-52.734,-39.551,-372.559,0.000
1741704925.966,955.078,-19.043,-43.457,999.512,0.000
1741704925.969,666.016,-32.715,-50.781,385.742,0.000
1741704925.973,-899.414,-67.383,-48.828,-1000.000,0.000
1741704925.977,-1000.000,-68.848,-37.598,-723.633,0.000
1741704925.981,215.332,-20.996,-41.016,699.219,0.000
1741704925.985,999.512,3.906,-45.898,999.512,0.000
1741704925.989,117.188,-49.805,-46.875,-173.828,0.000
1741704925.993,-1000.000,-82.520,-47.852,-1000.000,0.000
1741704925.997,-997.070,-60.547,-47.852,-971.680,0.000
1741704926.001,-914.551,-52.734,-47.363,-920.410,0.000
1741704926.005,-1000.000,-61.523,-45.898,-1000.000,0.000
1741704926.008,-800.781,-44.434,-39.062,-571.289,0.000
1741704926.012,615.234,-6.348,-33.203,843.262,0.000
1741704926.016,999.512,-5.371,-36.621,999.512,0.000
1741704926.020,899.414,-22.949,-41.992,911.621,0.000
1741704926.024,991.211,-21.973,-38.086,984.863,0.000
1741704926.028,890.625,-8.789,-35.156,897.461,0.000
1741704926.032,999.512,-12.207,-41.016,999.512,0.000
1741704926.036,479.492,-41.504,-49.316,291.504,0.000
1741704926.040,-940.918,-78.613,-53.223,-1000.000,0.000
1741704926.044,-1000.000,-84.473,-47.363,-1000.000,0.000
1741704926.047,-964.355,-71.777,-46.387,-976.562,0.000
1741704926.051,-949.219,-61.035,-51.270,-937.988,0.000
1741704926.055,-1000.000,-44.434,-44.434,-1000.000,0.000
1741704926.059,-723.145,-38.086,-30.273,-507.324,0.000
1741704926.063,644.531,-18.066,-23.438,846.680,0.000
1741704926.067,999.512,-13.672,-33.691,999.512,0.000
1741704926.071,166.016,-52.734,-40.527,-15.625,0.000
1741704926.075,-1000.000,-69.336,-30.762,-1000.000,0.000
1741704926.079,-56.641,-26.367,-22.949,351.074,0.000
1741704926.083,999.512,-7.324,-31.250,999.512,0.000
1741704926.087,203.613,-47.852,-50.781,85.938,0.000
1741704926.090,-1000.000,-78.125,-49.316,-1000.000,0.000
1741704926.094,-352.539,-43.457,-31.738,-251.953,0.000
1741704926.098,999.512,-6.836,-36.621,999.512,0.000
1741704926.102,939.453,-26.855,-45.898,591.797,0.000
1741704926.106,-645.508,-68.848,-42.969,-1000.000,0.000
1741704926.110,-700.195,-44.434,-37.598,-425.781,0.000
1741704926.114,929.688,3.418,-35.645,999.512,0.000
1741704926.118,999.512,-15.625,-39.551,649.902,0.000
1741704926.122,-280.762,-45.410,-36.621,-758.789,0.000
1741704926.126,-1000.000,-60.059,-28.809,-1000.000,0.000
1741704926.130,-199.707,-26.855,-26.367,115.234,0.000
1741704926.133,999.512,0.488,-35.156,999.512,0.000
1741704926.137,239.258,-34.668,-50.781,67.871,0.000
1741704926.141,-1000.000,-60.547,-46.387,-1000.000,0.000
1741704926.145,-515.137,-41.992,-29.785,-271.484,0.000
1741704926.149,999.512,-3.906,-27.344,999.512,0.000
1741704926.153,369.141,-23.926,-31.250,208.984,0.000
1741704926.157,-1000.000,-63.965,-28.320,-1000.000,0.000
1741704926.161,-298.340,-26.855,-29.785,-180.664,0.000
1741704926.165,999.512,16.113,-30.273,999.512,0.000
1741704926.169,954.102,5.859,-40.527,923.340,0.000
1741704926.173,932.617,-18.555,-43.457,868.164,0.000
1741704926.176,909.180,-34.180,-19.043,900.391,0.000
1741704926.180,999.512,-39.062,-8.789,999.512,0.000
1741704926.184,212.402,-67.383,-18.555,182.129,0.000
1741704926.188,-992.188,-94.238,-30.273,-1000.000,0.000
1741704926.192,-1000.000,-79.102,-31.250,-1000.000,0.000
1741704926.196,-352.539,-43.945,-20.020,-196.289,0.000
1741704926.200,999.512,-16.602,-20.508,999.512,0.000
1741704926.204,264.648,-56.152,-26.855,165.527,0.000
1741704926.208,-1000.000,-94.727,-20.508,-1000.000,0.000
1741704926.212,-613.281,-68.848,-11.230,-313.965,0.000
1741704926.216,775.391,-29.785,-11.230,999.512,0.000
1741704926.219,999.512,-28.320,-19.043,911.621,0.000
1741704926.223,41.016,-66.406,-20.996,-348.145,0.000
1741704926.227,-1000.000,-87.891,-15.625,-1000.000,0.000
1741704926.231,-980.469,-82.031,-20.020,-947.266,0.000
1741704926.235,-909.180,-75.195,-29.297,-934.082,0.000
1741704926.239,-1000.000,-71.289,-26.855,-1000.000,0.000
1741704926.243,-366.211,-41.992,-17.090,-260.742,0.000
1741704926.247,908.691,-13.184,-17.090,968.750,0.000
1741704926.251,999.512,-25.391,-27.344,999.512,0.000
1741704926.255,318.848,-50.781,-35.156,113.281,0.000
1741704926.258,-1000.000,-78.613,-33.203,-1000.000,0.000
1741704926.262,-287.598,-45.410,-21.484,-60.547,0.000
1741704926.266,999.512,-12.207,-29.785,999.512,0.000
1741704926.270,248.047,-51.758,-44.434,123.535,0.000
1741704926.274,-1000.000,-80.566,-42.969,-1000.000,0.000
1741704926.278,-397.949,-42.480,-27.832,-252.441,0.000
1741704926.282,999.512,-6.348,-27.832,999.512,0.000
1741704926.286,999.512,-25.879,-44.922,645.508,0.000
1741704926.290,-422.852,-57.617,-47.363,-931.641,0.000
1741704926.294,-1000.000,-64.941,-40.527,-586.426,0.000
1741704926.298,481.934,-27.832,-38.086,913.086,0.000
1741704926.301,999.512,-14.160,-47.852,994.629,0.000
1741704926.305,914.062,-24.902,-52.734,927.246,0.000
1741704926.309,906.250,-20.020,-43.457,907.227,0.000
1741704926.313,999.512,-18.066,-40.039,999.512,0.000
1741704926.317,659.668,-45.898,-45.898,487.305,0.000
1741704926.321,-690.430,-87.402,-49.805,-852.051,0.000
1741704926.325,-1000.000,-84.473,-37.598,-1000.000,0.000
1741704926.329,-541.016,-44.922,-24.902,-194.824,0.000
1741704926.333,983.398,-25.879,-31.250,999.512,0.000
1741704926.337,234.375,-43.945,-37.598,-51.270,0.000
1741704926.340,-1000.000,-62.988,-38.086,-1000.000,0.000
1741704926.344,-982.910,-65.430,-27.832,-556.152,0.000
1741704926.348,542.969,-29.785,-27.344,980.469,0.000
1741704926.352,641.602,-27.344,-39.062,393.555,0.000
1741704926.356,-1000.000,-67.383,-37.109,-1000.000,0.000
1741704926.360,-1000.000,-55.176,-31.250,-670.410,0.000
1741704926.364,302.246,-16.113,-31.250,777.344,0.000
1741704926.368,999.512,-4.883,-31.738,999.512,0.000
1741704926.372,139.160,-41.992,-33.691,-246.094,0.000
1741704926.376,-1000.000,-69.336,-34.180,-1000.000,0.000
1741704926.379,-263.184,-32.715,-34.180,-106.445,0.000
1741704926.383,999.512,-2.930,-41.504,999.512,0.000
1741704926.387,248.535,-33.203,-41.504,126.953,0.000
1741704926.391,-1000.000,-63.965,-32.227,-1000.000,0.000
1741704926.395,-278.320,-29.785,-29.785,-186.523,0.000
1741704926.399,999.512,4.395,-36.621,999.512,0.000
1741704926.403,345.215,-33.203,-42.480,213.379,0.000
1741704926.407,-1000.000,-74.707,-41.992,-1000.000,0.000
1741704926.411,-752.930,-61.523,-33.203,-458.984,0.000
1741704926.415,724.121,-13.672,-29.297,999.512,0.000
1741704926.419,999.512,-12.695,-37.598,761.719,0.000
1741704926.422,-386.719,-54.688,-35.645,-863.281,0.000
1741704926.426,-978.516,-48.828,-34.668,-637.207,0.000
1741704926.430,544.922,-5.859,-39.062,916.504,0.000
1741704926.434,999.512,-4.883,-38.086,999.512,0.000
1741704926.438,90.332,-49.316,-41.992,-284.180,0.000
1741704926.442,-1000.000,-69.336,-38.574,-1000.000,0.000
1741704926.446,-181.641,-25.391,-27.344,102.051,0.000
1741704926.450,999.512,0.000,-31.738,999.512,0.000
1741704926.454,942.383,-10.742,-31.738,893.555,0.000
1741704926.458,936.035,-19.531,-22.461,925.781,0.000
1741704926.462,912.598,-33.203,-20.996,938.965,0.000
1741704926.465,999.512,-29.785,-29.297,999.512,0.000
1741704926.469,137.695,-55.664,-37.598,-59.082,0.000
1741704926.473,-1000.000,-78.125,-32.227,-1000.000,0.000
1741704926.477,-977.539,-62.500,-22.949,-957.031,0.000
1741704926.481,-991.211,-59.570,-29.785,-997.070,0.000
1741704926.485,-932.617,-56.641,-37.109,-933.594,0.000
1741704926.489,-1000.000,-57.129,-44.434,-1000.000,0.000
1741704926.493,-547.852,-36.621,-43.457,-363.770,0.000
1741704926.497,799.805,2.930,-31.250,921.387,0.000
1741704926.501,999.512,0.977,-38.086,999.512,0.000
1741704926.505,355.469,-34.668,-53.711,165.039,0.000
1741704926.508,-906.250,-54.199,-56.152,-1000.000,0.000
1741704926.512,-1000.000,-46.875,-46.875,-714.844,0.000
1741704926.516,-124.023,-20.508,-52.246,466.309,0.000
1741704926.520,999.512,0.000,-60.059,999.512,0.000
1741704926.524,941.895,2.441,-57.129,923.828,0.000
1741704926.528,878.418,1.465,-62.500,910.156,0.000
1741704926.532,999.512,-8.789,-60.547,999.512,0.000
1741704926.536,185.547,-33.691,-62.500,85.449,0.000
1741704926.540,-1000.000,-53.711,-67.871,-1000.000,0.000
1741704926.544,-983.887,-39.062,-59.082,-918.457,0.000
1741704926.547,-987.305,-28.809,-53.223,-735.352,0.000
1741704926.551,-932.617,-31.738,-58.594,-881.348,0.000
1741704926.555,-1000.000,-34.668,-69.336,-1000.000,0.000
1741704926.559,-537.598,-21.973,-63.965,-357.422,0.000
1741704926.563,892.578,14.648,-52.734,970.215,0.000
1741704926.567,999.512,4.883,-57.129,975.586,0.000
1741704926.571,912.598,-20.508,-61.035,930.664,0.000
1741704926.575,975.586,-17.090,-54.199,954.590,0.000
1741704926.579,908.691,-20.996,-48.828,942.871,0.000
1741704926.583,999.512,-26.855,-51.758,999.512,0.000
1741704926.587,109.863,-59.082,-61.523,-100.098,0.000
1741704926.590,-1000.000,-67.383,-56.641,-1000.000,0.000
1741704926.594,-1000.000,-46.875,-45.410,-795.410,0.000
1741704926.598,-228.027,-40.039,-45.898,467.773,0.000
1741704926.602,999.512,-19.531,-47.363,989.746,0.000
1741704926.606,19.043,-47.852,-52.246,-471.191,0.000
1741704926.610,-1000.000,-66.895,-48.340,-1000.000,0.000
1741704926.614,-116.699,-29.297,-40.039,409.668,0.000
1741704926.618,999.512,-11.719,-41.504,943.848,0.000
1741704926.622,-86.914,-36.621,-48.828,-549.316,0.000
1741704926.626,-1000.000,-59.570,-42.969,-1000.000,0.000
1741704926.630,-226.074,-37.109,-39.062,56.641,0.000
1741704926.633,999.512,-6.348,-52.734,999.512,0.000
1741704926.637,163.086,-33.203,-57.129,-125.000,0.000
1741704926.641,-1000.000,-57.129,-43.945,-1000.000,0.000
1741704926.645,-976.562,-49.805,-32.227,-955.566,0.000
1741704926.649,-974.121,-46.387,-35.156,-988.770,0.000
1741704926.653,-944.336,-46.387,-48.340,-942.871,0.000
1741704926.657,-1000.000,-43.945,-41.504,-1000.000,0.000
1741704926.661,-221.680,-17.578,-26.367,-208.008,0.000
1741704926.665,999.512,7.324,-37.109,999.512,0.000
1741704926.669,948.242,-12.207,-43.457,875.977,0.000
1741704926.672,944.336,-27.832,-39.551,737.305,0.000
1741704926.676,942.871,-23.438,-35.645,895.020,0.000
1741704926.680,952.148,-13.672,-32.715,999.512,0.000
1741704926.684,999.512,-11.719,-39.551,771.484,0.000
1741704926.688,-233.887,-55.176,-46.387,-593.750,0.000
1741704926.692,-1000.000,-77.148,-42.969,-1000.000,0.000
1741704926.696,-942.383,-50.781,-35.156,-927.734,0.000
1741704926.700,-986.328,-54.199,-41.504,-971.680,0.000
1741704926.704,-960.938,-52.246,-48.340,-1000.000,0.000
1741704926.708,-1000.000,-47.363,-38.574,-1000.000,0.000
1741704926.712,9.277,-17.090,-31.738,267.090,0.000
1741704926.715,999.512,6.836,-42.480,999.512,0.000
1741704926.719,918.945,-8.301,-46.875,902.344,0.000
1741704926.723,957.031,-26.855,-42.480,960.938,0.000
1741704926.727,901.367,-36.133,-38.574,904.785,0.000
1741704926.731,999.512,-27.832,-33.203,999.512,0.000
1741704926.735,227.051,-49.805,-42.480,189.941,0.000
1741704926.739,-994.141,-84.961,-53.711,-1000.000,0.000
1741704926.743,-1000.000,-77.637,-40.527,-1000.000,0.000
1741704926.747,-253.906,-45.898,-33.691,1.465,0.000
1741704926.751,999.512,-16.602,-33.203,999.512,0.000
1741704926.754,232.422,-42.480,-33.203,-25.879,0.000
1741704926.758,-1000.000,-68.848,-28.320,-1000.000,0.000
1741704926.762,-263.184,-35.156,-29.297,-45.410,0.000
1741704926.766,999.512,-3.906,-44.922,999.512,0.000
1741704926.770,251.953,-40.527,-50.293,143.555,0.000
1741704926.774,-1000.000,-78.125,-37.109,-1000.000,0.000
1741704926.778,-272.949,-36.133,-25.879,-160.645,0.000
1741704926.782,999.512,-4.395,-36.621,999.512,0.000
1741704926.786,314.941,-43.945,-49.316,201.172,0.000
1741704926.790,-979.980,-73.730,-45.898,-1000.000,0.000
1741704926.794,-1000.000,-61.035,-39.551,-987.793,0.000
1741704926.797,-94.727,-33.203,-42.480,409.668,0.000
1741704926.801,999.512,-20.508,-47.363,792.969,0.000
1741704926.805,-236.328,-49.805,-44.434,-727.539,0.000
1741704926.809,-1000.000,-64.941,-35.156,-1000.000,0.000
1741704926.813,-221.680,-32.227,-24.902,29.785,0.000
1741704926.817,999.512,-3.906,-26.855,999.512,0.000
1741704926.821,192.383,-38.086,-40.039,-162.598,0.000
1741704926.825,-1000.000,-44.434,-40.039,-1000.000,0.000
1741704926.829,42.969,-3.906,-27.344,435.547,0.000
1741704926.833,999.512,-11.719,-28.809,999.512,0.000
1741704926.836,200.195,-51.270,-41.504,30.273,0.000
1741704926.840,-1000.000,-66.406,-38.574,-1000.000,0.000
1741704926.844,-522.461,-42.969,-32.715,-294.922,0.000
1741704926.848,927.734,-13.672,-32.227,999.512,0.000
1741704926.852,999.512,-14.648,-33.203,700.195,0.000
1741704926.856,-294.434,-55.664,-35.156,-791.504,0.000
1741704926.860,-1000.000,-70.312,-32.227,-958.008,0.000
1741704926.864,100.586,-22.461,-26.855,616.699,0.000
1741704926.868,999.512,-6.836,-31.738,890.137,0.000
1741704926.872,-121.094,-53.711,-41.992,-566.895,0.000
1741704926.876,-1000.000,-74.219,-35.645,-1000.000,0.000
1741704926.879,-288.574,-43.945,-33.203,-150.879,0.000
1741704926.883,999.512,-14.648,-41.504,999.512,0.000
1741704926.887,295.898,-37.598,-44.922,146.973,0.000
